incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,badge_number_diketahui,tahun_kejadian,bulan_kejadian,akhir_pekan,selisih_usia_tersangka_korban,skor_keparahan,kerugian_per_penangkapan
INC004520,Domestic Violence,South,Centerville,OH,7236 Maple Dr,45.837816,-100.270951,2019-07-25,OFF0101,William,Miller,3033,SUS00008,Donna,Allen,69.0,Male,Hispanic,VIC00608,Donna,Wright,45.0,Unknown,,Knife,Medium,Open,Arrest Made,4.0,5586.94,True,Incident at 7236 Maple Dr. Officer responded at scene.,True,2019.0,7.0,False,24.0,2,1117.39
INC000372,Robbery,North,Riverside,AZ,9876 Lincoln St,30.001182,-85.362006,2022-09-13,OFF0028,James,Walker,6251,SUS00247,Patricia,Jones,49.0,Male,Asian,VIC00525,Michelle,Thompson,59.0,Male,8376817972,Unknown,Critical,Under Investigation,Arrest Made,0.0,15303.75,False,Incident at 9876 Lincoln St. Officer responded at scene.,True,2022.0,9.0,False,10.0,4,15303.75
INC002256,Robbery,South,Springfield,PA,3533 Park Rd,36.549199,-78.14449,2022-08-11,OFF0129,Mark,Miller,4216,SUS00607,Ashley,Davis,64.0,Male,Other,VIC00272,John,Anderson,57.0,Unknown,,Knife,High,Closed,Warning Issued,0.0,7961.15,False,Incident at 3533 Park Rd. Officer responded at scene.,True,2022.0,8.0,False,7.0,3,7961.15
INC000575,Sexual Assault,North,Lakewood,CA,1807 River Rd,43.038518,-78.469572,2018-09-24,OFF0084,Charles,Harris,3543,SUS00177,Robert,Jones,48.0,Female,Asian,VIC00811,Barbara,Scott,86.0,Other,6914907720,Knife,Critical,Closed,Dismissed,2.0,21794.7,True,Incident at 1807 River Rd. Officer responded at scene.,True,2018.0,9.0,False,38.0,4,7264.9
INC002581,Vandalism,North,Lakewood,IL,1932 River Rd,29.450659,-88.212693,2023-07-26,OFF0073,Chris,Davis,5569,SUS00378,Ashley,Scott,67.0,Male,Other,VIC00915,Thomas,Hall,22.0,Female,8598462729,Knife,Medium,Open,Warning Issued,2.0,40730.84,False,Incident at 1932 River Rd. Officer responded at scene.,True,2023.0,7.0,False,45.0,2,13576.95
INC003212,Kidnapping,Northwest,Lakewood,IL,7030 Park Rd,25.691101,-95.530663,2023-02-13,OFF0100,Patricia,Harris,1765,SUS00434,Chris,Brown,58.0,Female,Black,VIC00319,Matthew,Martin,43.0,Unknown,,Blunt Object,Critical,Open,Warning Issued,3.0,37604.19,True,Incident at 7030 Park Rd. Officer responded at scene.,True,2023.0,2.0,False,15.0,4,9401.05
INC002856,Arson,South,Hillcrest,NY,3564 Maple Dr,38.217148,-92.038861,,OFF0123,Nancy,Davis,4634,SUS00495,Linda,Hall,27.0,Unknown,Hispanic,VIC00447,Ashley,Smith,38.0,Unknown,,Bat,High,Open,No Resolution Yet,4.0,16850.94,True,Incident at 3564 Maple Dr. Officer responded at scene.,True,,,False,11.0,3,3370.19
INC002595,Robbery,South,Oakdale,NY,2023 Cedar Lane,45.672009,-116.416454,2022-07-31,OFF0035,Daniel,Torres,8069,SUS00446,Carol,Hall,51.0,Male,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Blunt Object,Critical,Pending,No Resolution Yet,4.0,17091.45,True,Incident at 2023 Cedar Lane. Officer responded at scene.,True,2022.0,7.0,True,1.0,4,3418.29
INC002715,Graffiti,Southwest,Springfield,NY,8782 Sunset Blvd,25.075519,-99.304458,2022-08-08,OFF0132,Anthony,Green,3580,SUS00634,Matthew,Wright,37.0,Unknown,Hispanic,VIC00907,Donna,Wilson,47.0,Male,3981976256,Unknown,Critical,Closed,Arrest Made,3.0,42883.69,True,Incident at 8782 Sunset Blvd. Officer responded at scene.,True,2022.0,8.0,False,10.0,4,10720.92
INC001763,Drug Offense,Southwest,Riverside,FL,1373 Oak Ave,43.181306,62.7569,2021-12-06,OFF0040,Thomas,Nguyen,2474,SUS00272,Thomas,Johnson,24.0,Other,Unknown,VIC00526,Emily,Taylor,75.0,Male,4705655868,Hands/Feet,Medium,Closed,Warning Issued,2.0,790.34,False,Incident at 1373 Oak Ave. Officer responded at scene.,True,2021.0,12.0,False,51.0,2,263.45
INC002393,Robbery,Central,Oakdale,GA,1071 Sunset Blvd,30.936117,-81.145413,2024-06-19,OFF0148,Daniel,Williams,5341,SUS00326,Michelle,Jones,64.0,Male,Unknown,VIC00255,Charles,Davis,50.0,Unknown,2759335051,Rifle,High,Under Investigation,No Arrest,4.0,40648.56,False,Incident at 1071 Sunset Blvd. Officer responded at scene.,True,2024.0,6.0,False,14.0,3,8129.71
INC002387,Assault,North,Hillcrest,NC,3756 Lincoln St,41.789563,-73.690341,2019-06-17,OFF0013,John,Garcia,8788,SUS00491,Matthew,Johnson,24.0,Male,Other,VIC00936,Ashley,Williams,50.0,Male,,Rifle,Low,Closed,No Arrest,1.0,13608.49,False,Incident at 3756 Lincoln St. Officer responded at scene.,True,2019.0,6.0,False,26.0,1,6804.24
INC003626,Sexual Assault,North,Lakewood,PA,1416 Main St,42.726586,-100.989161,2020-06-20,OFF0107,Mary,Flores,6972,SUS00530,Jennifer,Young,55.0,Female,Black,VIC00376,Mary,Hill,50.0,Unknown,8485777495,Hands/Feet,Critical,Closed,Warning Issued,0.0,10098.84,False,Incident at 1416 Main St. Officer responded at scene.,True,2020.0,6.0,True,5.0,4,10098.84
INC90015,Cybercrime,Central,Hillcrest,GA,8700 Park Rd,28.033287,-94.6682905,2023-04-15,OFF0122,Michelle,Moore,1002,SUS00158,Robert,Davis,19.0,Female,Other,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Rifle,Low,Closed,Arrest Made,0.0,24725.4,True,Tidak ada catatan tambahan.,True,2023.0,4.0,True,31.0,1,24725.4
INC001899,Vandalism,Midtown,Hillcrest,AZ,6762 Park Rd,36.534814,-104.919294,2021-07-21,OFF0013,Thomas,Lee,0,SUS00644,Daniel,Hall,63.0,Female,White,VIC00300,Joseph,Wilson,62.0,Unknown,2601832380,Knife,Medium,Open,Dismissed,2.0,24725.4,False,Tidak ada catatan tambahan.,False,2021.0,7.0,False,1.0,2,8241.8
INC003079,Drug Offense,Southwest,Lakewood,NC,7594 Sunset Blvd,37.471392,-103.738858,2018-05-09,OFF0088,Donna,Brown,2795,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00319,Richard,Green,26.0,Female,4509084128,Hands/Feet,Critical,Closed,Warning Issued,2.0,24725.4,True,Incident at 7594 Sunset Blvd. Officer responded at scene.,True,2018.0,5.0,False,20.0,4,8241.8
INC001629,Cybercrime,West,Lakewood,GA,8423 Oak Ave,33.332843,-87.777851,2021-10-04,OFF0062,Charles,Wright,1152,SUS00334,Charles,Green,56.0,Unknown,Unknown,VIC00593,Daniel,Anderson,50.0,Female,7062538913,Bat,Medium,Open,No Resolution Yet,0.0,24725.4,False,Incident at 8423 Oak Ave. Officer responded at scene.,True,2021.0,10.0,False,6.0,2,24725.4
INC000455,Kidnapping,South,Maplewood,IL,1483 Elm Blvd,45.233188,-119.008325,2024-08-20,OFF0086,Matthew,Lee,7435,SUS00321,Nancy,Lee,54.0,Other,White,VIC00121,Sarah,Thomas,35.0,Female,6925706062,Rifle,Low,Under Investigation,No Arrest,0.0,19196.54,False,Incident at 1483 Elm Blvd. Officer responded at scene.,True,2024.0,8.0,False,19.0,1,19196.54
INC002097,DUI,Southeast,Lakewood,FL,9053 Main St,31.831753,-107.218347,2020-05-19,OFF0031,Richard,Jackson,1714,SUS00770,Sarah,Garcia,53.0,Female,Unknown,VIC00636,Donna,Young,55.0,Male,3978805683,Pistol,Critical,Closed,No Arrest,4.0,41252.24,False,Incident at 9053 Main St. Officer responded at scene.,True,2020.0,5.0,False,2.0,4,8250.45
INC001709,Online Fraud,West,Riverside,NY,2392 Cedar Lane,28.713389,-86.064771,2019-05-26,OFF0131,Nancy,Wright,9822,SUS00618,Richard,Taylor,22.0,Unknown,White,VIC00423,William,Anderson,62.0,Male,4314577618,Bat,Medium,Closed,Warning Issued,1.0,28794.99,False,Incident at 2392 Cedar Lane. Officer responded at scene.,True,2019.0,5.0,True,40.0,2,14397.5
INC002716,Fraud,South,Centerville,NY,2114 Sunset Blvd,27.013412,-106.755556,2023-10-04,OFF0148,Anthony,Johnson,0,SUS00081,Nancy,Hill,26.0,Female,Hispanic,VIC00946,Linda,Hill,50.0,Unknown,6727331460,Knife,Critical,Pending,Arrest Made,5.0,8917.33,True,Incident at 2114 Sunset Blvd. Officer responded at scene.,False,2023.0,10.0,False,24.0,4,1486.22
INC004323,Cybercrime,North,Fairview,CA,743 Maple Dr,35.701884,-76.339774,2023-06-28,OFF0145,Daniel,Young,8768,SUS00695,Chris,Wright,62.0,Male,Other,VIC00516,Matthew,Davis,87.0,Unknown,7454671315,Bat,Medium,Pending,Dismissed,4.0,38483.99,False,Incident at 743 Maple Dr. Officer responded at scene.,True,2023.0,6.0,False,25.0,2,7696.8
INC000084,Drug Offense,Northeast,Hillcrest,FL,8530 Oak Ave,43.08394,-113.712734,2022-08-15,OFF0138,Richard,Williams,6724,SUS00227,Ashley,Taylor,46.0,Male,Other,VIC00224,Nancy,Martin,70.0,Female,9707641144,Hands/Feet,Medium,Closed,Warning Issued,2.0,45224.82,False,Incident at 8530 Oak Ave. Officer responded at scene.,True,2022.0,8.0,False,24.0,2,15074.94
INC002032,Assault,Southwest,Lakewood,TX,3775 Park Rd,37.60578,-117.04348,2021-03-31,OFF0111,Michael,Torres,2818,SUS00526,Karen,Davis,33.0,Female,Asian,VIC00305,Mark,Harris,50.0,Female,3049889098,Unarmed,Medium,Closed,Dismissed,2.0,10454.02,False,Incident at 3775 Park Rd. Officer responded at scene.,True,2021.0,3.0,False,17.0,2,3484.67
INC003547,Drug Offense,East,Springfield,CA,7931 Sunset Blvd,42.959129,-85.476169,2024-03-19,OFF0113,Michael,Garcia,3743,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00031,Anthony,Thompson,59.0,Unknown,6594475299,Hands/Feet,Critical,Pending,Warning Issued,0.0,9743.81,True,Incident at 7931 Sunset Blvd. Officer responded at scene.,True,2024.0,3.0,False,13.0,4,9743.81
INC004387,Online Fraud,South,Springfield,PA,1730 Lincoln St,29.980757,-76.845655,2023-12-14,OFF0041,Joseph,Davis,6858,SUS00691,Michael,Hall,44.0,Female,Unknown,VIC00688,Sarah,Hill,31.0,Unknown,,Rifle,Medium,Closed,Warning Issued,4.0,37483.49,False,Incident at 1730 Lincoln St. Officer responded at scene.,True,2023.0,12.0,False,13.0,2,7496.7
INC90865,Drug Offense,Southwest,Springfield,CA,310 Elm Blvd,44.365032,-86.670091,2024-05-03,OFF0116,Nancy,White,7904,SUS00311,Joseph,Smith,46.0,Female,Unknown,VIC00571,James,Williams,61.0,Male,,Gun,High,Open,Warning Issued,2.0,20611.06,False,Incident at 310 Elm Blvd. Officer responded at scene.,True,2024.0,5.0,False,15.0,3,6870.35
INC000500,Vandalism,North,Lakewood,NY,4020 Maple Dr,26.441344,-94.6682905,2021-05-13,OFF0093,Jessica,Flores,6032,SUS00144,Richard,Nguyen,18.0,Female,Asian,VIC00393,Matthew,Jones,50.0,Male,2686816844,Bat,Critical,Closed,No Resolution Yet,2.0,17800.75,True,Incident at 4020 Maple Dr. Officer responded at scene.,True,2021.0,5.0,False,32.0,4,5933.58
INC000798,Hacking,East,Lakewood,FL,95 Elm Blvd,36.675842,-87.083372,2022-09-02,OFF0019,Susan,Torres,3965,SUS00049,Michelle,Hall,37.0,Other,Black,VIC00866,Richard,Thompson,10.0,Female,3615278046,Firearm,Medium,Open,Arrest Made,0.0,23861.32,False,Incident at 95 Elm Blvd. Officer responded at scene.,True,2022.0,9.0,False,27.0,2,23861.32
INC000884,Arson,North,Riverside,PA,8921 Lincoln St,36.549199,-121.283875,2024-08-04,OFF0103,Michelle,Torres,9260,SUS00698,John,Flores,73.0,Other,Hispanic,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Firearm,Medium,Under Investigation,Dismissed,5.0,13312.96,False,Incident at 8921 Lincoln St. Officer responded at scene.,True,2024.0,8.0,True,23.0,2,2218.83
INC001083,Robbery,North,Riverside,IL,5872 Park Rd,45.029307,-102.378356,2023-01-21,OFF0003,Patricia,Green,8124,SUS00529,John,Jones,63.0,Male,Hispanic,VIC00351,Mary,Smith,61.0,Unknown,9887322325,Rifle,Medium,Under Investigation,Arrest Made,2.0,10952.19,False,Incident at 5872 Park Rd. Officer responded at scene.,True,2023.0,1.0,True,2.0,2,3650.73
INC001494,Arson,Midtown,Fairview,NY,1762 River Rd,45.349892,-99.057796,2021-03-07,OFF0068,Karen,Torres,8638,SUS00347,William,Johnson,45.0,Unknown,Unknown,VIC00641,Jennifer,Thompson,47.0,Male,,Blunt Object,High,Under Investigation,Dismissed,0.0,31871.76,False,Tidak ada catatan tambahan.,True,2021.0,3.0,True,2.0,3,31871.76
INC003271,Cybercrime,Northeast,Fairview,OH,4644 Park Rd,33.929673,-89.480193,2024-05-04,OFF0053,Ashley,Williams,4519,SUS00800,Charles,Johnson,17.0,Female,Hispanic,VIC00970,Michael,Wright,54.0,Male,2866787953,Unknown,Critical,Open,Arrest Made,0.0,34561.37,True,Incident at 4644 Park Rd. Officer responded at scene.,True,2024.0,5.0,True,37.0,4,34561.37
INC002421,Robbery,Southeast,Springfield,OH,2400 Elm Blvd,28.109654,-94.6682905,2020-07-29,OFF0143,John,Davis,6454,SUS00026,David,Jackson,57.0,Unknown,Asian,VIC00783,Jennifer,Jackson,34.0,Female,,Knife,Critical,Open,No Arrest,3.0,46276.3,True,Incident at 2400 Elm Blvd. Officer responded at scene.,True,2020.0,7.0,False,23.0,4,11569.08
INC002819,Burglary,Midtown,Fairview,CA,273 Maple Dr,45.565674,-115.00629,2021-08-27,OFF0119,Mary,Brown,8231,SUS00415,Charles,Allen,59.0,Male,Black,VIC00343,Mary,Moore,81.0,Unknown,8338176525,Firearm,Critical,Closed,No Resolution Yet,2.0,28449.61,True,Incident at 273 Maple Dr. Officer responded at scene.,True,2021.0,8.0,False,22.0,4,9483.2
INC002270,Burglary,South,Springfield,PA,5260 River Rd,30.600679,-120.384001,2019-05-11,OFF0117,Barbara,Flores,6805,SUS00147,Ashley,Lee,55.0,Female,Black,VIC00785,Charles,Scott,50.0,Female,2814539332,Knife,Medium,Closed,Warning Issued,5.0,1593.07,False,Tidak ada catatan tambahan.,True,2019.0,5.0,True,5.0,2,265.51
INC002417,Murder,Northeast,Lakewood,CA,834 Main St,35.165974,-90.140593,2022-08-26,OFF0023,Ashley,Moore,8866,SUS00127,Karen,Walker,64.0,Male,White,VIC00495,Barbara,Young,16.0,Other,8994271776,Unknown,High,Closed,No Resolution Yet,1.0,23320.26,True,Incident at 834 Main St. Officer responded at scene.,True,2022.0,8.0,False,48.0,3,11660.13
INC003719,Armed Robbery,Northwest,Fairview,AZ,6800 Sunset Blvd,42.487267,-81.981699,2019-06-15,OFF0122,Charles,Johnson,3145,SUS00726,Nancy,White,46.0,Other,Black,VIC00461,Sarah,Hill,80.0,Other,5068667381,Pistol,Medium,Pending,Warning Issued,0.0,9672.51,False,Incident at 6800 Sunset Blvd. Officer responded at scene.,True,2019.0,6.0,True,34.0,2,9672.51
INC000540,Domestic Violence,Northeast,Fairview,CA,3960 Washington Ave,46.283651,-118.701347,2019-03-04,OFF0086,Karen,Anderson,2801,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00136,Chris,Smith,48.0,Male,2237734030,Hands/Feet,Low,Pending,Arrest Made,1.0,44235.92,True,Incident at 3960 Washington Ave. Officer responded at scene.,True,2019.0,3.0,False,2.0,1,22117.96
INC003838,Domestic Violence,Midtown,Riverside,NC,6911 Oak Ave,27.71206,-115.920618,2019-08-04,OFF0090,Anthony,Hall,5827,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00218,Michelle,Jones,89.0,Female,7801936918,Unknown,High,Closed,Warning Issued,2.0,17324.51,True,Incident at 6911 Oak Ave. Officer responded at scene.,True,2019.0,8.0,True,43.0,3,5774.84
INC000910,Homicide,Central,Lakewood,NY,6558 Main St,30.623196,-71.393722,2022-05-08,OFF0008,Thomas,Walker,6467,SUS00572,Barbara,Wilson,65.0,Male,Other,VIC00215,Sarah,Jones,24.0,Female,4032778070,Unarmed,Critical,Pending,No Arrest,1.0,24725.4,False,Incident at 6558 Main St. Officer responded at scene.,True,2022.0,5.0,True,41.0,4,12362.7
INC004951,Domestic Violence,South,Oakdale,IL,743 Oak Ave,27.379801,-98.397585,2018-06-13,OFF0093,Michael,Miller,2726,SUS00591,Ashley,Harris,73.0,Male,White,VIC00906,Emily,Wright,50.0,Male,7565731328,Hands/Feet,High,Closed,Dismissed,5.0,29604.02,True,Incident at 743 Oak Ave. Officer responded at scene.,True,2018.0,6.0,False,23.0,3,4934.0
INC002882,Fraud,East,Hillcrest,GA,7541 Oak Ave,35.282241,-72.986745,2021-05-14,OFF0068,Joseph,Jones,6611,SUS00041,Carol,Torres,46.0,Other,Hispanic,VIC00139,Thomas,Nguyen,45.0,Male,5262251144,Firearm,Medium,Under Investigation,Warning Issued,1.0,47568.68,True,Incident at 7541 Oak Ave. Officer responded at scene.,True,2021.0,5.0,False,1.0,2,23784.34
INC003025,Theft/Larceny,Southeast,Springfield,CA,7892 Lincoln St,32.554567,-94.6682905,2022-08-24,OFF0071,Jennifer,Thomas,7785,SUS00567,Linda,Jones,40.0,Male,White,VIC00576,Charles,Martin,18.0,Male,9585955595,Unknown,Medium,Closed,Dismissed,3.0,40735.29,True,Incident at 7892 Lincoln St. Officer responded at scene.,True,2022.0,8.0,False,22.0,2,10183.82
INC003108,Homicide,Central,Oakdale,IL,4445 Elm Blvd,36.549199,-100.906772,2024-12-22,OFF0096,Anthony,Williams,7634,SUS00466,David,Hill,46.0,Unknown,Unknown,VIC00030,Mary,Green,20.0,Male,5249757563,Firearm,Medium,Pending,Arrest Made,0.0,2022.72,False,Incident at 4445 Elm Blvd. Officer responded at scene.,True,2024.0,12.0,True,26.0,2,2022.72
INC004886,Kidnapping,Northeast,Hillcrest,GA,6831 Lincoln St,47.522873,-71.976052,2022-10-26,OFF0135,William,Harris,0,SUS00152,Joseph,Smith,68.0,Unknown,Hispanic,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Firearm,Medium,Closed,Dismissed,5.0,32308.83,False,Incident at 6831 Lincoln St. Officer responded at scene.,False,2022.0,10.0,False,18.0,2,5384.8
INC002562,Vandalism,Central,Riverside,OH,6860 Sunset Blvd,30.721651,-93.704209,2020-06-27,OFF0046,Donna,White,0,SUS00242,Susan,Davis,46.0,Other,White,VIC00194,Ashley,Nguyen,44.0,Female,7294083019,Hands/Feet,High,Closed,No Resolution Yet,3.0,30636.84,True,Incident at 6860 Sunset Blvd. Officer responded at scene.,False,2020.0,6.0,True,2.0,3,7659.21
INC001567,Domestic Violence,Southwest,Riverside,AZ,8794 Elm Blvd,44.363497,-113.824494,2021-11-25,OFF0048,Patricia,Davis,8106,SUS00631,Karen,Thomas,42.0,Male,Hispanic,VIC00133,Linda,Williams,62.0,Male,2492193959,Hands/Feet,High,Open,No Resolution Yet,5.0,495.36,False,Incident at 8794 Elm Blvd. Officer responded at scene.,True,2021.0,11.0,False,20.0,3,82.56
INC004163,Robbery,North,Springfield,NY,3541 River Rd,32.48461,-117.18876,2018-10-06,OFF0118,James,Hill,7826,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00939,Robert,Hill,74.0,Male,7329932808,Knife,High,Under Investigation,No Resolution Yet,2.0,13723.29,False,Tidak ada catatan tambahan.,True,2018.0,10.0,True,28.0,3,4574.43
INC000555,Fraud,Central,Riverside,GA,1637 Cedar Lane,31.674353,-113.253814,2024-06-21,OFF0142,Michelle,Hill,0,SUS00160,Ashley,Smith,25.0,Unknown,Other,VIC00251,Matthew,Anderson,10.0,Unknown,8154158196,Unknown,Medium,Closed,No Arrest,0.0,33415.38,True,Incident at 1637 Cedar Lane. Officer responded at scene.,False,2024.0,6.0,False,15.0,2,33415.38
INC004566,Graffiti,East,Hillcrest,NC,1616 Park Rd,40.76925,-101.52929,2021-11-29,OFF0051,Michael,Thomas,5116,SUS00115,David,Allen,68.0,Female,Hispanic,VIC00283,Carol,Wright,18.0,Female,,Unknown,Medium,Closed,Arrest Made,4.0,46965.43,False,Incident at 1616 Park Rd. Officer responded at scene.,True,2021.0,11.0,False,50.0,2,9393.09
INC000078,Property Damage,North,Lakewood,CA,4761 Maple Dr,43.43671,-105.73923,2024-04-13,OFF0030,Patricia,Hill,1751,SUS00010,Ashley,Walker,46.0,Male,White,VIC00916,Nancy,Wilson,50.0,Male,5502872865,Bat,High,Closed,No Resolution Yet,3.0,34495.12,False,Incident at 4761 Maple Dr. Officer responded at scene.,True,2024.0,4.0,True,4.0,3,8623.78
INC003323,Domestic Violence,Northeast,Hillcrest,NY,774 Maple Dr,26.146221,-120.351766,,OFF0145,Chris,Flores,3614,SUS00034,Nancy,Lee,57.0,Female,Unknown,VIC00207,Chris,Johnson,39.0,Female,7581997192,Hands/Feet,Critical,Pending,No Arrest,3.0,28675.18,True,Incident at 774 Maple Dr. Officer responded at scene.,True,,,False,18.0,4,7168.8
INC000533,Robbery,South,Hillcrest,PA,9803 Park Rd,43.671941,-117.350723,2018-06-30,OFF0015,Emily,Johnson,1858,SUS00539,Charles,Davis,19.0,Female,Hispanic,VIC00534,James,Torres,49.0,Female,7441453842,Blunt Object,Medium,Closed,No Resolution Yet,0.0,16755.15,False,Incident at 9803 Park Rd. Officer responded at scene.,True,2018.0,6.0,True,30.0,2,16755.15
INC001924,Theft/Larceny,West,Springfield,AZ,373 Elm Blvd,34.455013,-71.561782,2023-03-07,OFF0113,Emily,Jones,8033,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00884,Matthew,Smith,40.0,Female,,Firearm,High,Closed,Warning Issued,0.0,23008.85,True,Tidak ada catatan tambahan.,True,2023.0,3.0,False,6.0,3,23008.85
INC001020,Trespassing,South,Riverside,PA,3773 Park Rd,42.473106,-108.41802,2023-05-06,OFF0022,Daniel,Anderson,5267,SUS00217,Chris,Walker,47.0,Other,White,VIC00310,Donna,Jackson,79.0,Unknown,3448053410,Knife,High,Under Investigation,Warning Issued,4.0,47329.6,False,Incident at 3773 Park Rd. Officer responded at scene.,True,2023.0,5.0,True,32.0,3,9465.92
INC003655,Hacking,North,Riverside,IL,2444 Lincoln St,38.496519,-72.271312,2020-10-14,OFF0138,Mary,Harris,6504,SUS00206,Chris,Harris,51.0,Female,Other,VIC00905,Patricia,Garcia,64.0,Male,5723703707,Pistol,Critical,Under Investigation,Arrest Made,3.0,43168.24,True,Incident at 2444 Lincoln St. Officer responded at scene.,True,2020.0,10.0,False,13.0,4,10792.06
INC001275,Kidnapping,Central,Riverside,NC,6173 Cedar Lane,44.132007,-76.636579,2020-01-12,OFF0007,Richard,Allen,7975,SUS00067,Nancy,Smith,22.0,Male,Unknown,VIC00279,Michelle,Moore,30.0,Male,3653757702,Unknown,Medium,Closed,Dismissed,0.0,19136.2,False,Incident at 6173 Cedar Lane. Officer responded at scene.,True,2020.0,1.0,True,8.0,2,19136.2
INC004327,Cybercrime,Northwest,Maplewood,CA,310 Maple Dr,42.319294,-116.318963,2019-12-12,OFF0008,Carol,Hall,8871,SUS00195,Barbara,Lee,57.0,Female,Asian,VIC00605,Barbara,Smith,80.0,Other,3081601669,Firearm,Critical,Closed,Arrest Made,2.0,24725.4,False,Incident at 310 Maple Dr. Officer responded at scene.,True,2019.0,12.0,False,23.0,4,8241.8
INC000763,Homicide,Southwest,Fairview,AZ,9286 River Rd,45.984261,-93.080166,2019-08-30,OFF0023,Jennifer,Flores,5171,SUS00058,Ashley,Lee,16.0,Female,Unknown,VIC00305,John,Davis,79.0,Unknown,7332232023,Hands/Feet,Medium,Under Investigation,No Resolution Yet,2.0,34935.05,False,Incident at 9286 River Rd. Officer responded at scene.,True,2019.0,8.0,False,63.0,2,11645.02
INC002211,Drug Offense,East,Oakdale,OH,1313 Maple Dr,45.692282,-77.329239,2023-03-27,OFF0125,Robert,Martin,1980,SUS00431,Susan,Young,62.0,Male,Black,VIC00395,Jessica,Brown,50.0,Female,5597827083,Knife,High,Closed,No Resolution Yet,0.0,20697.79,False,Incident at 1313 Maple Dr. Officer responded at scene.,True,2023.0,3.0,False,12.0,3,20697.79
INC001536,Robbery,Midtown,Hillcrest,GA,4779 Park Rd,25.343216,54.8278,2023-11-13,OFF0131,Barbara,Jackson,8062,SUS00012,Linda,Allen,36.0,Female,Unknown,VIC00276,Chris,Miller,37.0,Male,2993534197,Bat,Low,Open,Arrest Made,5.0,23662.63,True,Incident at 4779 Park Rd. Officer responded at scene.,True,2023.0,11.0,False,1.0,1,3943.77
